Variable,Unidades,Tiempo de exposicion (horas),Year,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Maximo,Minimo,Dias de excedencias,Nombre del Departamento,Nombre del Municipio,Tipo de Estacion
NO,ugm3,1,2020,13.9,111778.0786,8067,92.0,0,0.0,3.7,93.4,369.9,0.1,0,BOGOTA,BOGOTA,Fija
DViento,deg,1,2020,132.0,1577533.0,8766,100.0,0,0.0,142.0,334.0,360.0,0.0,0,BOGOTA,BOGOTA,Fija
DViento,deg,24,2020,129.5,65818.17,366,100.0,0,0.0,153.6,295.6,340.4,46.7,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,59.9,417284.6793,6963,79.0,0,0.0,51.3,184.2,361.1,0.1,0,BOGOTA,BOGOTA,Fija
PLiquida,mm,1,2020,0.1,756.3,8383,95.0,0,0.0,0.0,1.3,20.6,0.0,0,BOGOTA,BOGOTA,Fija
PLiquida,mm,24,2020,2.2,751.5,348,95.0,0,0.0,0.1,16.1,48.6,0.0,0,BOGOTA,BOGOTA,Fija
TAire10,Celsius,1,2020,16.0,140163.5,8766,100.0,0,0.0,15.4,22.6,25.6,6.2,0,BOGOTA,BOGOTA,Fija
TAire10,Celsius,24,2020,16.0,5851.96,366,100.0,0,0.0,16.0,17.6,17.9,13.1,0,BOGOTA,BOGOTA,Fija
VViento,ms,1,2020,1.1,9463.6,8442,96.0,0,0.0,0.6,4.0,5.8,0.0,0,BOGOTA,BOGOTA,Fija
VViento,ms,24,2020,1.1,382.57,341,93.0,0,0.0,1.1,2.2,2.8,0.3,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,22.1,39963.35613,1806,21.0,0,0.0,10.2,115.1,194.3,0.1,0,BOGOTA,BOGOTA,Fija
O3,ugm3,8,2020,31.8,72517.6,2283,26.0,12,0.53,24.0,84.7,128.3,1.4,6,VALLE DEL CAUCA,CALI,Fija
SO2,ugm3,1,2020,7.5,42171.39,5590,64.0,3,0.05,4.9,32.0,108.0,0.5,2,CUNDINAMARCA,TAUSA,Fija
NO,ugm3,1,2020,21.8,47554.3486,2182,25.0,0,0.0,9.0,127.7,271.4,0.1,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,33.2,11633.9,350,96.0,1,0.29,27.3,67.5,85.0,9.6,1,CUNDINAMARCA,COGUA,Fija
PM10,ugm3,1,2020,33.2,225751.0,6791,77.0,150,2.21,30.6,76.2,191.6,0.3,76,VALLE DEL CAUCA,CALI,Fija
NO,ugm3,1,2020,15.5,134189.7706,8680,99.0,0,0.0,7.6,85.3,261.7,0.1,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,33.2,9340.66,281,77.0,0,0.0,32.7,55.4,63.3,11.8,0,VALLE DEL CAUCA,CALI,Fija
PM10,ugm3,1,2020,33.2,248773.0,7484,85.0,111,1.48,31.0,71.3,225.0,1.0,56,VALLE DEL CAUCA,CALI,Fija
PM10,ugm3,24,2020,33.2,10155.18,306,84.0,0,0.0,32.2,56.2,59.8,8.3,0,VALLE DEL CAUCA,CALI,Fija
DViento,deg,1,2020,341.0,1887679.0,8724,99.0,0,0.0,238.0,355.0,360.0,0.0,0,BOGOTA,BOGOTA,Fija
DViento,deg,24,2020,334.5,71740.95,361,99.0,0,0.0,240.3,349.1,358.5,1.9,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,25.0,201913.2984,8071,92.0,0,0.0,6.9,165.2,450.2,0.1,0,BOGOTA,BOGOTA,Fija
PLiquida,mm,1,2020,0.1,899.9,8624,98.0,0,0.0,0.0,1.3,24.1,0.0,0,BOGOTA,BOGOTA,Fija
PLiquida,mm,24,2020,2.5,884.9,356,97.0,0,0.0,0.2,19.6,50.6,0.0,0,BOGOTA,BOGOTA,Fija
P,mmHg,1,2020,564.2,4922257.0,8725,99.0,0,0.0,564.0,566.0,567.0,561.0,0,BOGOTA,BOGOTA,Fija
P,mmHg,24,2020,564.2,203661.6,361,99.0,0,0.0,564.2,565.4,565.8,562.3,0,BOGOTA,BOGOTA,Fija
RGlobal,Wm2,1,2020,195.6,1706142.0,8724,99.0,0,0.0,8.0,988.2,1235.0,0.0,0,BOGOTA,BOGOTA,Fija
RGlobal,Wm2,24,2020,194.9,70356.29,361,99.0,0,0.0,187.0,315.9,340.8,77.9,0,BOGOTA,BOGOTA,Fija
TAire10,Celsius,1,2020,15.0,130961.7,8725,99.0,0,0.0,14.2,23.0,25.9,0.7,0,BOGOTA,BOGOTA,Fija
TAire10,Celsius,24,2020,15.0,5413.52,361,99.0,0,0.0,14.9,16.9,17.6,12.0,0,BOGOTA,BOGOTA,Fija
VViento,ms,1,2020,1.5,13097.1,8519,97.0,0,0.0,1.3,3.6,5.4,0.6,0,BOGOTA,BOGOTA,Fija
VViento,ms,24,2020,1.5,531.87,346,95.0,0,0.0,1.5,2.2,2.5,1.0,0,BOGOTA,BOGOTA,Fija
SO2,ugm3,24,2020,7.6,1741.38,229,63.0,1,0.44,5.4,27.1,53.0,1.5,1,CUNDINAMARCA,TAUSA,Fija
NO,ugm3,1,2020,23.1,200323.3865,8665,99.0,0,0.0,15.0,113.7,286.5,0.1,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,33.3,6253.55,188,51.0,3,1.6,27.2,72.1,77.4,12.4,3,SANTANDER,BUCARAMANGA,Fija
NO,ugm3,1,2020,17.8,148868.3386,8386,95.0,0,0.0,9.6,94.5,306.9,0.1,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,79.0,102794.7434,1302,15.0,0,0.0,75.2,148.8,210.8,20.9,0,BOGOTA,BOGOTA,Fija
SO2,ugm3,24,2020,7.7,1421.33,185,51.0,0,0.0,7.3,17.1,20.2,1.1,0,VALLE DEL CAUCA,CALI,Fija
O3,ugm3,8,2020,32.2,267458.7,8295,94.0,126,1.52,28.8,96.9,154.5,0.4,32,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,22.0,182308.3705,8277,94.0,0,0.0,10.4,125.5,359.9,0.1,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,10.5,19799.8801,1882,21.0,0,0.0,6.3,46.4,123.1,0.1,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,1,2020,33.4,152802.7,4579,52.0,185,4.04,28.0,82.9,131.1,2.7,38,SANTANDER,BUCARAMANGA,Fija
PM10,ugm3,1,2020,33.4,282065.54,8448,96.0,559,6.62,27.0,88.0,247.0,1.8,160,CUNDINAMARCA,COGUA,Fija
PM10,ugm3,24,2020,33.4,1234.2,37,30.0,0,0.0,31.2,68.8,69.9,12.6,0,LA GUAJIRA,RIOHACHA,Indicativa
NO,ugm3,1,2020,11.6,19885.02373,1707,19.0,0,0.0,5.5,60.7,126.2,0.1,0,BOGOTA,BOGOTA,Fija
SO2,ugm3,24,2020,7.8,1307.89,167,46.0,0,0.0,7.9,15.1,17.6,0.7,0,CUNDINAMARCA,COGUA,Fija
SO2,ugm3,1,2020,7.8,31416.48,4010,46.0,1,0.02,6.3,26.6,103.2,0.3,1,CUNDINAMARCA,COGUA,Fija
NO,ugm3,1,2020,17.4,131990.4874,7578,86.0,0,0.0,8.5,100.7,259.5,0.1,0,BOGOTA,BOGOTA,Fija
SO2,ugm3,24,2020,7.8,1167.9,150,41.0,0,0.0,7.9,10.4,11.8,2.9,0,VALLE DEL CAUCA,CALI,Fija
SO2,ugm3,1,2020,7.8,29070.8755,3734,43.0,0,0.0,6.9,18.1,75.0,1.1,0,VALLE DEL CAUCA,CALI,Fija
CO,ugm3,1,2020,820.6,6791546.8,8276,94.0,0,0.0,686.9,2175.3,4236.1,114.5,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2021,8.0,56238.68,7067,81.0,0,0.0,4.2,38.7,83.8,0.1,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,14.3,27101.84785,1891,22.0,0,0.0,5.5,82.7,154.3,0.1,0,BOGOTA,BOGOTA,Fija
CO,ugm3,8,2020,824.2,6817160.0,8271,94.0,0,0.0,787.1,1602.9,2776.4,114.5,0,BOGOTA,BOGOTA,Fija
NO,ugm3,1,2020,21.1,45884.03958,2174,25.0,0,0.0,13.0,102.6,189.2,0.1,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,33.6,3626.34,108,89.0,5,4.63,27.7,92.8,100.1,8.7,5,CESAR,CHIRIGUANA,Fija
PM10,ugm3,24,2020,33.6,11620.0,346,95.0,4,1.16,30.9,68.6,108.7,6.5,4,BOGOTA,BOGOTA,Fija
PM10,ugm3,1,2020,33.7,275977.2,8200,93.0,399,4.87,28.5,93.2,251.3,2.1,114,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,33.8,1688.66,50,41.0,2,4.0,33.3,84.1,95.5,8.6,2,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,24,2020,33.8,1962.4,58,48.0,3,5.17,28.4,92.3,103.9,12.9,3,MAGDALENA,SANTA MARTA,Fija
HAire2,perc,1,2020,70.2,583016.6,8305,95.0,0,0.0,71.5,93.5,99.2,28.1,0,VALLE DEL CAUCA,CALI,Fija
HAire2,perc,24,2020,70.2,24293.9,346,95.0,0,0.0,69.7,82.6,88.9,53.2,0,VALLE DEL CAUCA,CALI,Fija
CO,ugm3,1,2020,835.0,2427288.05,2907,33.0,0,0.0,740.5,1885.0,8484.8,45.9,0,ANTIOQUIA,RIONEGRO,Indicativa
O3,ugm3,8,2020,32.6,283969.4,8703,99.0,37,0.43,28.7,83.1,135.4,0.8,15,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,34.1,12138.74,356,97.0,6,1.69,32.2,69.9,86.2,11.5,6,ANTIOQUIA,BELLO,Fija
PM10,ugm3,1,2020,34.2,292523.0,8553,97.0,279,3.26,31.0,83.0,184.0,1.0,91,ANTIOQUIA,BELLO,Fija
PM10,ugm3,1,2020,34.2,279564.85,8163,93.0,343,4.2,30.1,92.2,205.0,0.9,87,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,34.2,11850.44,346,95.0,5,1.45,32.6,74.0,112.5,6.6,5,BOGOTA,BOGOTA,Fija
PM10,ugm3,1,2020,34.2,285946.1,8368,95.0,490,5.86,28.1,97.0,258.0,1.0,102,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,34.2,12186.2,356,97.0,10,2.81,28.9,79.1,95.7,5.4,10,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,34.3,6212.32,181,49.0,2,1.1,32.6,67.2,113.1,5.6,2,CUNDINAMARCA,COTA,Fija
CO,ugm3,8,2020,845.5,6742023.0,7974,91.0,0,0.0,758.5,1803.2,3034.0,171.7,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,34.4,11348.86,330,90.0,6,1.82,31.2,74.7,90.0,9.4,6,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,1,2020,34.4,147697.16,4289,49.0,143,3.33,30.5,81.1,211.7,3.0,44,CUNDINAMARCA,COTA,Fija
SO2,ugm3,24,2020,8.0,2748.01,345,94.0,0,0.0,6.4,27.4,43.1,0.4,0,CUNDINAMARCA,MOSQUERA,Fija
SO2,ugm3,1,2020,8.0,66960.435,8339,95.0,2,0.02,5.3,33.6,110.4,0.1,1,CUNDINAMARCA,MOSQUERA,Fija
VViento,ms,24,2021,2.0,713.45,352,96.0,0,0.0,2.0,3.2,3.5,0.6,0,BOGOTA,BOGOTA,Fija
CO,ugm3,1,2020,846.0,6718158.71,7941,90.0,0,0.0,686.9,2175.3,4007.2,114.5,0,BOGOTA,BOGOTA,Fija
CO,ugm3,8,2020,850.7,2392183.0,2812,32.0,0,0.0,752.4,1866.0,2671.6,86.5,0,ANTIOQUIA,RIONEGRO,Indicativa
SO2,ugm3,24,2020,8.2,2707.09,329,90.0,0,0.0,7.0,28.3,41.6,0.5,0,CUNDINAMARCA,SOPO,Fija
SO2,ugm3,1,2020,8.2,65326.26,7974,91.0,3,0.04,5.5,42.3,191.3,0.1,3,CUNDINAMARCA,SOPO,Fija
PM10,ugm3,24,2020,34.5,11601.47,336,92.0,3,0.89,31.1,63.4,118.3,14.0,3,BOYACA,SOGAMOSO,Fija
PM10,ugm3,24,2021,20.6,7187.34,349,96.0,0,0.0,18.4,43.7,50.6,4.8,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,1,2020,34.6,276964.9373,8009,91.0,435,5.43,30.0,93.0,211.0,1.0,106,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,1,2020,34.6,272905.0,7894,90.0,940,11.91,26.0,111.0,310.0,1.0,290,BOYACA,SOGAMOSO,Fija
PM10,ugm3,24,2020,34.7,9888.47,285,78.0,4,1.4,33.1,64.7,124.0,9.7,4,CUNDINAMARCA,FUNZA,Fija
SO2,ugm3,24,2020,8.7,2173.08,250,68.0,0,0.0,7.1,16.2,19.0,3.1,0,VALLE DEL CAUCA,CALI,Fija
SO2,ugm3,1,2020,8.7,52609.2017,6080,69.0,0,0.0,7.6,20.3,65.6,0.1,0,VALLE DEL CAUCA,CALI,Fija
SO2,ugm3,24,2020,8.7,801.87,92,25.0,0,0.0,8.3,14.4,15.4,3.5,0,BOGOTA,BOGOTA,Fija
SO2,ugm3,1,2020,8.7,18950.54634,2173,25.0,0,0.0,7.1,27.2,56.6,0.3,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,1,2020,34.8,235096.53,6762,77.0,211,3.12,31.2,82.7,218.2,3.9,63,CUNDINAMARCA,FUNZA,Fija
PM10,ugm3,24,2020,34.8,765.54,22,18.0,0,0.0,33.1,52.3,53.4,23.7,0,TOLIMA,IBAGUE,Fija
PM10,ugm3,24,2020,34.9,1813.03,52,43.0,1,1.92,33.0,71.2,88.8,11.2,1,ANTIOQUIA,LA ESTRELLA,Fija
NO2,ugm3,1,2020,36.7,48422.2868,1319,15.0,0,0.0,33.8,76.0,161.2,7.3,0,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,1,2020,35.1,270785.7,7720,88.0,510,6.61,28.5,100.9,178.9,3.9,61,SANTANDER,BUCARAMANGA,Fija
PM10,ugm3,24,2020,35.1,11299.54,322,88.0,19,5.9,28.7,96.9,120.8,11.4,19,SANTANDER,BUCARAMANGA,Fija
PM10,ugm3,24,2020,35.2,12288.91,349,95.0,8,2.29,32.1,75.8,89.7,15.1,8,ANTIOQUIA,ITAGUI,Fija
PM10,ugm3,1,2020,35.3,285329.0,8089,92.0,335,4.14,31.0,86.0,185.0,6.0,84,ANTIOQUIA,ITAGUI,Fija
PM10,ugm3,1,2020,35.4,206097.52,5814,66.0,420,7.22,30.2,100.5,234.2,0.6,116,CUNDINAMARCA,SUTATAUSA,Indicativa
PM10,ugm3,24,2020,35.5,8628.86,243,66.0,4,1.65,35.3,72.1,106.0,3.1,4,CUNDINAMARCA,SUTATAUSA,Indicativa
PM10,ugm3,24,2020,35.7,1142.2,32,26.0,0,0.0,33.9,57.8,65.4,14.0,0,LA GUAJIRA,FONSECA,Fija
NO2,ugm3,1,2020,36.8,298986.6636,8116,92.0,0,0.0,34.4,81.9,154.1,0.0,0,ANTIOQUIA,MEDELLIN,Fija
CO,ugm3,1,2020,873.6,6036268.35,6910,79.0,0,0.0,671.2,2804.1,9121.8,3.9,0,CUNDINAMARCA,SOACHA,Fija
CO,ugm3,8,2020,874.2,6050488.6,6921,79.0,16,0.23,704.4,2347.5,7295.1,149.6,2,CUNDINAMARCA,SOACHA,Fija
PM10,ugm3,24,2020,36.4,2113.93,58,17.0,0,0.0,35.9,44.3,44.4,21.2,0,CORDOBA,MONTERIA,Indicativa
PM10,ugm3,1,2020,36.4,315130.0,8653,99.0,670,7.74,30.0,103.0,217.0,1.0,162,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,36.5,13237.09,363,99.0,8,2.2,34.8,75.1,114.2,7.6,8,BOGOTA,BOGOTA,Fija
CO,ugm3,1,2020,879.7,5798174.315,6591,75.0,0,0.0,686.9,2747.8,8701.2,114.5,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,36.6,1171.1,32,26.0,0,0.0,35.5,64.9,69.9,21.6,0,LA GUAJIRA,BARRANCAS,Fija
PM10,ugm3,1,2020,36.6,161800.7,4415,50.0,391,8.86,29.2,120.9,250.2,2.0,103,VALLE DEL CAUCA,YUMBO,Fija
NO2,ugm3,1,2020,37.0,80662.1085,2182,25.0,0,0.0,35.9,75.5,139.9,5.1,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,36.6,6742.96,184,50.0,5,2.72,34.6,78.7,87.8,8.6,5,VALLE DEL CAUCA,YUMBO,Fija
PM10,ugm3,24,2020,37.0,1222.3,33,27.0,0,0.0,34.3,65.6,67.3,19.0,0,LA GUAJIRA,BARRANCAS,Fija
PM10,ugm3,24,2020,37.1,2076.5,56,46.0,6,10.71,22.6,106.9,116.9,7.3,6,MAGDALENA,SANTA MARTA,Fija
PM10,ugm3,1,2020,37.2,309281.0,8312,95.0,522,6.28,32.0,92.0,162.0,1.0,125,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,24,2020,37.2,9378.14,252,69.0,5,1.98,33.6,74.8,83.0,15.0,5,ATLANTICO,BARRANQUILLA,Fija
PM10,ugm3,1,2020,37.3,14174.0,380,4.0,23,6.05,33.0,97.5,234.0,6.0,14,ANTIOQUIA,CAUCASIA,Fija
PM10,ugm3,24,2020,37.4,12780.55,342,93.0,8,2.34,33.5,77.5,92.8,14.3,8,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,24,2020,37.4,597.64,16,4.0,0,0.0,39.3,49.8,50.4,19.4,0,ANTIOQUIA,CAUCASIA,Fija
PM10,ugm3,24,2020,37.4,1270.6,34,28.0,0,0.0,34.3,66.0,74.4,19.4,0,LA GUAJIRA,HATO NUEVO,Fija
PM10,ugm3,24,2020,37.4,1383.7,37,30.0,0,0.0,36.1,68.8,75.0,12.7,0,LA GUAJIRA,RIOHACHA,Indicativa
PM10,ugm3,1,2020,37.4,255261.117,6822,78.0,480,7.04,32.9,101.7,289.2,0.1,133,ATLANTICO,BARRANQUILLA,Fija
PM10,ugm3,24,2020,37.4,2579.04,69,19.0,0,0.0,36.6,65.2,66.7,12.9,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,37.6,3982.34,106,87.0,6,5.66,32.1,93.4,128.0,11.4,6,CESAR,BECERRIL,Fija
PM10,ugm3,1,2020,37.6,67008.2,1782,20.0,104,5.84,33.0,95.4,145.4,4.9,22,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,37.7,1245.2,33,27.0,0,0.0,35.2,62.7,74.2,24.4,0,LA GUAJIRA,BARRANCAS,Fija
PM10,ugm3,24,2020,37.8,1398.9,37,30.0,1,2.7,36.4,74.8,77.4,16.9,1,LA GUAJIRA,RIOHACHA,Indicativa
HAire2,perc,1,2020,72.8,639183.6,8776,100.0,0,0.0,73.4,97.4,100.0,24.8,0,VALLE DEL CAUCA,CALI,Fija
HAire2,perc,24,2020,72.8,26657.78,366,100.0,0,0.0,72.3,86.7,95.1,51.1,0,VALLE DEL CAUCA,CALI,Fija
O3,ugm3,8,2020,33.6,234808.9,6978,79.0,20,0.29,30.5,80.3,130.5,1.1,5,BOGOTA,BOGOTA,Fija
SO2,ugm3,24,2020,10.4,3660.23,351,96.0,0,0.0,9.2,28.4,43.3,1.4,0,BOYACA,NOBSA,Indicativa
CO,ugm3,8,2020,891.1,5743952.7,6446,73.0,2,0.03,772.8,2240.7,5366.7,114.5,1,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,38.2,2216.34,58,16.0,0,0.0,38.1,45.2,45.9,31.3,0,CORDOBA,MONTERIA,Indicativa
SO2,ugm3,1,2020,10.5,86724.993,8277,94.0,31,0.37,6.1,48.9,242.5,0.0,18,BOYACA,NOBSA,Indicativa
O3,ugm3,8,2020,33.9,270571.4,7976,91.0,86,1.08,29.2,91.8,153.0,0.6,28,ANTIOQUIA,MEDELLIN,Fija
PM10,ugm3,1,2020,38.4,154671.4,4024,46.0,500,12.43,25.0,137.9,192.7,2.8,38,SANTANDER,BUCARAMANGA,Fija
PM10,ugm3,1,2020,38.4,284619.84,7403,84.0,718,9.7,30.0,105.9,354.4,1.9,130,CUNDINAMARCA,CAJICA,Fija
PM10,ugm3,24,2020,38.4,2187.2,57,47.0,4,7.02,30.6,93.6,155.8,13.3,4,MAGDALENA,SANTA MARTA,Fija
SO2,ugm3,24,2020,10.7,3888.48,365,100.0,0,0.0,9.2,27.6,42.1,2.6,0,BOGOTA,BOGOTA,Fija
SO2,ugm3,1,2020,10.7,92764.1293,8706,99.0,7,0.08,7.3,45.8,216.3,1.0,6,BOGOTA,BOGOTA,Fija
O3,ugm3,8,2020,34.1,272904.8,8010,91.0,86,1.07,29.3,91.8,153.0,0.6,28,ANTIOQUIA,CALDAS,Fija
PM10,ugm3,24,2020,38.6,7612.31,197,54.0,23,11.68,28.2,103.4,150.4,12.1,23,SANTANDER,GIRON,Fija
PM10,ugm3,24,2020,38.6,11727.02,304,83.0,20,6.58,34.4,86.5,134.9,6.4,20,CUNDINAMARCA,CAJICA,Fija
PM10,ugm3,1,2020,38.6,305353.3,7908,90.0,392,4.96,35.6,88.3,165.2,0.1,144,VALLE DEL CAUCA,CALI,Fija
PM10,ugm3,24,2020,38.6,12590.11,326,89.0,0,0.0,38.3,60.8,66.6,14.7,0,VALLE DEL CAUCA,CALI,Fija
CO,ugm3,1,2020,932.2,1762859.775,1891,22.0,0,0.0,801.4,2175.3,3091.2,114.5,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,38.8,2249.61,58,16.0,0,0.0,39.2,45.2,50.3,32.2,0,CORDOBA,MONTERIA,Fija
CO,ugm3,8,2020,932.7,1776800.0,1905,22.0,0,0.0,873.0,1874.8,2232.6,186.0,0,BOGOTA,BOGOTA,Fija
PM10,ugm3,24,2020,38.9,4122.95,106,87.0,10,9.43,30.8,99.0,178.3,8.2,10,CESAR,EL PASO,Fija
PM10,ugm3,1,2020,39.0,185786.9,4765,54.0,555,11.65,28.6,126.1,194.8,2.6,59,SANTANDER,GIRON,Fija
PM10,ugm3,24,2020,39.1,6339.08,162,44.0,21,12.96,24.9,128.4,147.2,8.9,21,SANTANDER,BUCARAMANGA,Fija
